nco_code,title
8155.1000,
8155.1000,Rolling Machine O perator (Leather)
8155.1000,Rolling Machine Operator (Leather)
8155.1101,
8155.1101,
8155.1101,"Tanner, Rotary Drum, Continuous"
8155.1101,"Tanner, Rotary Drum, Continuous Process"
8155.1102,Post Tanning Machine Operator
8155.1102,Postman
8155.12,Leather Measuring Machine
8155.12,
8155.1200,Leather Measuring Machine
8155.1200,
8155.1201,
8155.1201,Helper – Wet Operations (Multi -Skilled)
8155.1201,Helper -Wet Operations
8155.1201,
8155.1202,Helper – Dry Operations (Finished Leather)
8155.1202,Helper – Finishing
8155.1202,Helper -Dry Operations (Finished
8155.1203,Helper – Finishing
8155.1203,Helper -Finishin g Operation
8155.1203,Helper – Finishing Operation(Finished
8155.99,
8155.99,Fur and Leather Preparing Machine
8155.99,Fur And Leather Preparing Machine
8155.9900,
8155.9900,Fur And Leather Preparing Machine
8155.9900,Fur and Leather Preparing Machine
8156.01,Pounding Machine Operator (Foot -
8156.01,
8156.01,Pounding Machine Operator (Footwear)
8156.0100,
8156.0100,Pounding Machine Operator (Footwear)
8156.0100,Pounding Machine Operator (Foot -
8156.02,"Heel Breaster, Machine"
8156.02,
8156.02,"Heel Breaster, Machine (Foot -"
8156.0200,"Heel Breaster, Machine"
8156.0200,"Heel Breaster, Machine (Foot -"
8156.0200,
8156.04,
8156.04,"Heel Builder, Mac hine (Foot -"
8156.04,"Heel Builder, Machine (Footwear)/Machine"
8156.0400,
8156.0400,"Heel Builder, Machine (Footwear)/Machine"
8156.0400,"Heel Builder, Mac hine (Foot -"
8156.05,Sole Rounding Machine Operator
8156.05,
8156.0500,
8156.0500,Sole Rounding Machine Operator
8156.06,"Nailer, Machine/Machine Operator, Nailing"
8156.06,"Nailer, Machine /Machine"
8156.06,
8156.0600,"Nailer, Machine/Machine Operator, Nailing"
8156.0600,
8156.0600,"Nailer, Machine /Machine"
8156.0701,
8156.0701,
8156.0701,"Cutter, Machine/Cutter (Footwear)"
8156.0701,"Cutter, Machine/C utter (Footwear)"
8156.08,
8156.08,"Leather Cutter, Machine"
8156.0800,"Leather Cutter, Machine"
8156.0800,
8156.09,"Welt Sewer, Machine/Machine Operator,"
8156.09,"Welt Sewer, Machine /Machine"
8156.09,
8156.0900,"Welt Sewer, Machine /Machine"
8156.0900,
8156.0900,"Welt Sewer, Machine/Machine Operator,"
8156.0901,Stitching Operator (Footwear)
8156.0901,"Stock Clerks, Other"
8156.1001,
8156.1001,"Skiver, Machine/Skiving Operator"
8156.1001,
8156.1401,"Laster, Machine/Lasting Operator"
8156.1401,
8156.1401,
8156.15,"Sole Stitcher, Machine"
8156.15,
8156.1500,
8156.1500,"Sole Stitcher, Machine"
8156.16,"Seat Laster, Machine /Lasting"
8156.16,"Seat Laster, Machine/Lasting Machine"
8156.16,
8156.1600,"Seat Laster, Machine/Lasting Machine"
8156.1600,
8156.1600,"Seat Laster, Machine /Lasting"
8156.17,
8156.17,"Splitter, Machine/Splitting Machine"
8156.17,"Splitter, Machine /Splitting"
8156.1700,"Splitter, Machine /Splitting"
8156.1700,
8156.1700,"Splitter, Machine/Splitting Machine"
8156.18,
8156.18,"Heeler, Machine/Heel Attacher"
8156.18,"Heeler , Machine /Heel Attacher"
8156.1800,
8156.1800,"Heeler , Machine /Heel Attacher"
8156.1800,"Heeler, Machine/Heel Attacher"
8156.19,
8156.19,"Heel Compressor, Machine (Footwear)"
8156.19,"Heel Compressor, Machine (Foot"
8156.1900,"Heel Compressor, Machine (Footwear)"
8156.1900,"Heel Compressor, Machine (Foot"
8156.1900,
8156.2,"Sole Leveller, Machine"
8156.2,
8156.2000,"Sole Leveller, Machine"
8156.2000,
8156.21,"Trimmer, M achine"
8156.21,"Trimmer, Machine"
8156.21,
8156.2100,"Trimmer, M achine"
8156.2100,"Trimmer, Machine"
8156.2100,
8156.22,"Edge Setter, Machine"
8156.22,
8156.2200,
8156.2200,"Edge Setter, Machine"
8156.23,
8156.23,Edge Burnisher
8156.2300,
8156.2300,Edge Burnisher
8156.24,
8156.24,Heel Padding Machine Operator
8156.2400,
8156.2400,Heel Padding Machine Operator
8156.25,Eyeleting Machine Operator
8156.25,Eyeletting Machine Operator
8156.25,
8156.2500,Eyeleting Machine Operator
8156.2500,
8156.2500,Eyeletting Machine Operator
8156.2501,Pre-Assembly Operator
8156.2501,Precipitator
8156.26,
8156.26,Riveting Machine Operator
8156.2600,
8156.2600,Riveting Machine Operator
8156.2601,Helper – Bottom Making
8156.2601,Helper – Dry
8156.2601,Helper – Bottom Making (Footwear)
8156.2602,Helper – Upper Making (Footwear)
8156.2602,Helper – Wet
8156.2602,Helper –Upper Making (Footwear)
8156.2603,Helper -Finishing (Footwear)
8156.2603,Helper – Finishing
8156.2603,Helper – Finishing (Footwear)
8156.99,"Cutting, Lasting and Sewing Machine"
8156.99,
8156.99,"Cutting, Lasting and Sewing"
8156.9900,
8156.9900,"Cutting, Lasting and Sewing Machine"
8156.9900,"Cutting, Lasting and Sewing"
8157.01,Washing Machine Operator
8157.01,
8157.0100,
8157.0100,Washing Machine Operator
8157.02,
8157.02,Drying Machine Operator
8157.0200,
8157.0200,Drying Machine Operator
8157.03,"Dry Cleaner, Machine"
8157.03,
8157.0300,"Dry Cleaner, Machine"
8157.0300,
8157.04,"Presser, Machine/Ironing Operator"
8157.04,
8157.0400,"Presser, Machine/Ironing Operator"
8157.0400,
8157.0401,Pressman
8159.01,"Folder, Machine/Folding Machine Operator"
8159.01,"Folder, Machine/Folding Machine"
8159.01,
8159.0100,
8159.0100,"Folder, Machine/Folding Machine"
8159.0100,"Folder, Machine/Folding Machine Operator"
8159.02,"Splicing -Machine Operator,"
8159.02,
8159.02,"Splicing – Machine Operator, Automatic"
8159.0200,"Splicing -Machine Operator,"
8159.0200,"Splicing – Machine Operator, Automatic"
8159.0200,
8159.03,
8159.03,Balling – Machine Operator (Textile)
8159.03,Balling -Machine Operator (Textile)
8159.0300,
8159.0300,Balling -Machine Operator (Textile)
8159.0300,Balling – Machine Operator (Textile)
8159.04,Press Operator
8159.04,
8159.0400,Press Operator
8159.0400,
8159.99,
8159.99,"Leather Cutters, Lasters and Sewers and"
8159.99,"Leather Cutters, Lasters and Sewers"
8159.9900,"Leather Cutters, Lasters and Sewers and"
8159.9900,
8159.9900,"Leather Cutters, Lasters and Sewers"
8160.03,
8160.03,Pasteurising Plant Operator (Dairy)
8160.0300,
8160.0300,Pasteurising Plant Operator (Dairy)
8160.04,Mixing Tank Operator
8160.04,
8160.0400,Mixing Tank Operator
8160.0400,
8160.05,Dairy Processing Equipment Operator
8160.05,Dairy Processing Equipment
8160.05,
8160.0500,
8160.0500,Dairy Processing Equipment Operator
8160.0500,Dairy Processing Equipment
8160.07,"Miller, Food Grains"
8160.07,
8160.0700,"Miller, Food Grains"
8160.0700,
8160.08,"Husker, Machine (Food Grains)"
8160.08,
8160.0800,"Husker, Machine (Food Grains)"
8160.0800,
8160.09,"Rollerman, (Food Grains)"
8160.09,
8160.09,"Roller Man , (Food Grains)"
8160.0900,
8160.0900,"Rollerman, (Food Grains)"
8160.0900,"Roller Man , (Food Grains)"
8160.1,
8160.1,Flour Mill Operator
8160.1000,Flour Mill Operator
8160.1000,
8160.11,
8160.11,"Siever, Machine"
8160.1100,
8160.1100,"Siever, Machine"
8160.12,
8160.12,"Oil Crusher Operator, Power"
8160.1200,"Oil Crusher Operator, Power"
8160.1200,
8160.13,
8160.13,Filter Press Operator (Oil)
8160.1300,Filter Press Operator (Oil)
8160.1300,
8160.15,Wafer Baking Machine Operator
8160.15,
8160.15,Wafer Baking Machine Operator (Baking)
8160.1500,Wafer Baking Machine Operator (Baking)
8160.1500,
8160.1500,Wafer Baking Machine Operator
8160.16,
8160.16,Cooker Operator
8160.1600,Cooker Operator
8160.1600,
8160.17,Cutting Machine Operator
8160.17,Cutting Machine Operator (Confectionery)
8160.17,
8160.1700,Cutting Machine Operator
8160.1700,
8160.1700,Cutting Machine Operator (Confectionery)
8160.18,"Chocolate Maker, Helper"
8160.18,
8160.1800,"Chocolate Maker, Helper"
8160.1800,
8160.19,
8160.19,"Flake Miller, Wheat and Oats (Grain -Feed"
8160.1900,"Flake Miller, Wheat and Oats (Grain -Feed"
8160.1900,
8160.2,Noodle Press Operator
8160.2,
8160.2000,Noodle Press Operator
8160.2000,
8160.22,Peeling Machine Operator  (Food
8160.22,Peeling Machine Operator (Food Canning
8160.22,
8160.2200,Peeling Machine Operator (Food Canning
8160.2200,
8160.2200,Peeling Machine Operator  (Food
8160.23,Pitting Machine Operator (Food
8160.23,
8160.23,Pitting Machine Operator (Food Canning
8160.2300,Pitting Machine Operator (Food
8160.2300,Pitting Machine Operator (Food Canning
8160.2300,
8160.24,Fruit Press Operator (Food Canning and
8160.24,Fruit Press Operator (Food Canning
8160.24,
8160.2400,Fruit Press Operator (Food Canning and
8160.2400,Fruit Press Operator (Food Canning
8160.2400,
8160.25,Seaming Machine Operator (Food Canning
8160.25,
8160.25,Seaming Machine Operator (Food
8160.2500,
8160.2500,Seaming Machine Operator (Food Canning
8160.2500,Seaming Machine Operator (Food
8160.26,Retort Operator (Food Canning and
8160.26,
8160.2600,Retort Operator (Food Canning and
8160.2600,
8160.27,Processing Man (Food Canning and
8160.27,
8160.27,Processing Man (Food Can ning and
8160.2700,Processing Man (Food Canning and
8160.2700,Processing Man (Food Can ning and
8160.2700,
8160.28,Panman (Food Canning and Preserving)
8160.28,Panman (Food Canning and
8160.28,
8160.2800,Panman (Food Canning and Preserving)
8160.2800,
8160.2800,Panman (Food Canning and
8160.29,
8160.29,Exhaust Box Operator (Food Canning and
8160.29,Exhaust Box Operator (Food
8160.2900,Exhaust Box Operator (Food Canning and
8160.2900,
8160.2900,Exhaust Box Operator (Food
8160.3,Foodstuff Freezer
8160.3,
8160.3000,
8160.3000,Foodstuff Freezer
8160.31,
8160.31,Peanut Blancher
8160.3100,Peanut Blancher
8160.3100,
8160.32,
8160.32,Dehydrator Tender (Canning and
8160.32,Dehydrator Tender (Canning &
8160.3200,Dehydrator Tender (Canning &
8160.3200,Dehydrator Tender (Canning and
8160.3200,
8160.33,Refining -Machine Operator (Oi l
8160.33,Refining – Machine Operator (Oil & Grease)
8160.33,
8160.3300,
8160.3300,Refining -Machine Operator (Oi l
8160.3300,Refining – Machine Operator (Oil & Grease)
8160.34,
8160.34,"Crusher Operator, Sugarcane"
8160.3400,
8160.3400,"Crusher Operator, Sugarcane"
8160.35,Filter Pressman
8160.35,
8160.3500,Filter Pressman
8160.3500,
8160.36,Dorr Clarifier Operator
8160.36,
8160.3600,
8160.3600,Dorr Clarifier Operator
8160.37,
8160.37,"Evaporator Operator, Sugar"
8160.3700,"Evaporator Operator, Sugar"
8160.3700,
8160.38,"Panman, Sugar"
8160.38,"Pan Man, Sugar"
8160.38,
8160.3800,"Panman, Sugar"
8160.3800,"Pan Man, Sugar"
8160.3800,
8160.39,Crystallizer  Man
8160.39,
8160.39,Crystalizerman
8160.3900,Crystalizerman
8160.3900,
8160.3900,Crystallizer  Man
8160.4,Centrifugal Man
8160.4,
8160.4000,Centrifugal Man
8160.4000,
8160.41,Magmaman
8160.41,
8160.4100,Magmaman
8160.4100,
8160.42,
8160.42,Cutter Driver
8160.4200,Cutter Driver
8160.4200,
8160.43,"Cane Carrier Driver, Mill House"
8160.43,
8160.4300,
8160.4300,"Cane Carrier Driver, Mill House"
8160.44,Raw Juice Tank Pump Attendant
8160.44,Raw Juice Tank Pump Attendant  Raw Juice Tank Pump Attendant; Juice
8160.44,
8160.4400,
8160.4400,Raw Juice Tank Pump Attendant  Raw Juice Tank Pump Attendant; Juice
8160.4400,Raw Juice Tank Pump Attendant
8160.45,
8160.45,Juice Measuring Man
8160.4500,Juice Measuring Man
8160.4500,
8160.46,Lime Juice Tank Attendant
8160.46,
8160.4600,Lime Juice Tank Attendant
8160.4600,
8160.47,Juice Heater Man
8160.47,
8160.4700,
8160.4700,Juice Heater Man
8160.48,
8160.48,Juice Heater Helper
8160.4800,
8160.4800,Juice Heater Helper
8160.49,
8160.49,Carbonation Man
8160.4900,
8160.4900,Carbonation Man
8160.5,Carbonation Storage Tank Attendant
8160.5,
8160.5,Carbonation Storage Tank
8160.5000,
8160.5000,Carbonation Storage Tank Attendant
8160.5000,Carbonation Storage Tank
8160.51,"Sulphitation Man, Sugar"
8160.51,
8160.5100,"Sulphitation Man, Sugar"
8160.5100,
8160.52,"Eliminator Attendant, Sugar"
8160.52,
8160.5200,
8160.5200,"Eliminator Attendant, Sugar"
8160.53,"Settling Tank Man, Sugar"
8160.53,
8160.5300,"Settling Tank Man, Sugar"
8160.5300,
8160.54,Works Poor Attendant
8160.54,
8160.5400,
8160.5400,Works Poor Attendant
8160.55,Gur Maker
8160.55,
8160.5500,
8160.5500,Gur Maker
8160.57,Tea Maker
8160.57,
8160.5700,Tea Maker
8160.5700,
8160.58,Withering Loft Attendant (Tea)
8160.58,
8160.5800,Withering Loft Attendant (Tea)
8160.5800,
8160.59,Roller Attendant
8160.59,
8160.5900,Roller Attendant
8160.5900,
8160.6,Pulp Houseman (Coffee)
8160.6,
8160.6000,
8160.6000,Pulp Houseman (Coffee)
8160.61,Peeling Machine Attendant (Coffee)
8160.61,Peeling Machine Attendant
8160.61,
8160.6100,Peeling Machine Attendant
8160.6100,
8160.6100,Peeling Machine Attendant (Coffee)
8160.62,Firing Machine Attendant (Tea)
8160.62,
8160.6200,Firing Machine Attendant (Tea)
8160.6200,
8160.63,Tea Blender
8160.63,
8160.6300,Tea Blender
8160.6300,
8160.64,Coffee Blender
8160.64,
8160.6400,
8160.6400,Coffee Blender
8160.65,Coffee Roaster
8160.65,Coffee Ro aster
8160.65,
8160.6500,Coffee Ro aster
8160.6500,
8160.6500,Coffee Roaster
8160.66,"Roaster, Cocoa -Bean"
8160.66,"Roaster, Cocoa Bean"
8160.66,
8160.6600,"Roaster, Cocoa -Bean"
8160.6600,"Roaster, Cocoa Bean"
8160.6600,
8160.68,Brew Master
8160.68,
8160.6800,Brew Master
8160.6800,
8160.69,Malt Maker
8160.69,
8160.6900,
8160.6900,Malt Maker
8160.7,
8160.7,Masher
8160.7000,Masher
8160.7000,
8160.71,
8160.71,Fermentation Man
8160.7100,
8160.7100,Fermentation Man
8160.72,
8160.72,Yeast Maker
8160.7200,Yeast Maker
8160.7200,
8160.73,
8160.73,Malt Vinegar Maker
8160.7300,Malt Vinegar Maker
8160.7300,
8160.74,
8160.74,Filterman
8160.7400,
8160.7400,Filterman
8160.75,"Pasteuriser, Brewery"
8160.75,
8160.7500,"Pasteuriser, Brewery"
8160.7500,
8160.76,Syrup Plant Operator
8160.76,Syrup P lant Operator
8160.76,
8160.7600,Syrup P lant Operator
8160.7600,
8160.7600,Syrup Plant Operator
8160.77,
8160.77,Syrup Maker
8160.7700,Syrup Maker
8160.7700,
8160.78,Syrup Mixing Plant Operator
8160.78,
8160.7800,
8160.7800,Syrup Mixing Plant Operator
8160.79,Syruper
8160.79,
8160.7900,Syruper
8160.7900,
8160.8,Bottling Plant In -Charge
8160.8,Bottling Plant In  Charge
8160.8,
8160.8000,
8160.8000,Bottling Plant In -Charge
8160.8000,Bottling Plant In  Charge
8160.81,
8160.81,"Bottle Washer, Machine"
8160.8100,
8160.8100,"Bottle Washer, Machine"
8160.82,Carbonator Machine Attendant
8160.82,
8160.8200,Carbonator Machine Attendant
8160.8200,
8160.83,
8160.83,"Filler, Aerated Water"
8160.8300,
8160.8300,"Filler, Aerated Water"
8160.84,
8160.84,"Filler, Aerated Water, Hand Machine"
8160.8400,
8160.8400,"Filler, Aerated Water, Hand Machine"
8160.86,"Drier and Cooler Operator, Tobacco"
8160.86,
8160.8600,
8160.8600,"Drier and Cooler Operator, Tobacco"
8160.87,"Cutting Machine Operator, Tobacco"
8160.87,
8160.8700,
8160.8700,"Cutting Machine Operator, Tobacco"
8160.88,Cigarette Making Machine Operator
8160.88,Cigarette Making Machine
8160.88,
8160.8800,Cigarette Making Machine
8160.8800,
8160.8800,Cigarette Making Machine Operator
8160.89,Stingy Cigarette Slitting Machine Ope rator
8160.89,Stingy Cigarette Slitting Machine
8160.89,
8160.8900,Stingy Cigarette Slitting Machine
8160.8900,
8160.8900,Stingy Cigarette Slitting Machine Ope rator
8160.99,Food and Related Products
8160.99,Food and Related Products Machine
8160.99,Foodstuff Freezer
8160.9900,Food and Related Products
8160.9900,Foodstuff Freezer
8160.9900,Food and Related Products Machine
8171.01,"Chipper man , Paper Pulp"
8171.01,"Chipperman, Paper Pulp"
8171.01,
8171.0100,"Chipper man , Paper Pulp"
8171.0100,
8171.0100,"Chipperman, Paper Pulp"
8171.02,"Grinder, Paper Pulp"
8171.02,
8171.0200,
8171.0200,"Grinder, Paper Pulp"
8171.04,"Sorter, Paper Pulp"
8171.04,
8171.0400,
8171.0400,"Sorter, Paper Pulp"
8171.05,"Cutter, Paper Pulp"
8171.05,
8171.0500,
8171.0500,"Cutter, Paper Pulp"
8171.06,
8171.06,"Liquor Maker, Paper Pulp"
8171.0600,
8171.0600,"Liquor Maker, Paper Pulp"
8171.08,
8171.08,"Causticman, Paper"
8171.08,"Causticman, Paper Pulp/Causticizing"
8171.0800,"Causticman, Paper"
8171.0800,
8171.0800,"Causticman, Paper Pulp/Causticizing"
8171.09,
8171.09,"Bleacher, Paper Pulp"
8171.0900,"Bleacher, Paper Pulp"
8171.0900,
8171.11,
8171.11,"Agitator, Paper Pulp"
8171.1100,
8171.1100,"Agitator, Paper Pulp"
8171.12,
8171.12,"Machine Operator, Paper"
8171.1200,"Machine Operator, Paper"
8171.1200,
8171.14,
8171.14,"Wireboy, Paper"
8171.14,"Wire Boy, Paper"
8171.1400,"Wire Boy, Paper"
8171.1400,
8171.1400,"Wireboy, Paper"
8171.16,"Cutter, Paper"
8171.16,
8171.1600,
8171.1600,"Cutter, Paper"
8171.17,"Finisher, Paper"
8171.17,
8171.1700,"Finisher, Paper"
8171.1700,
8171.18,
8171.18,"Vat Man, Handmade Paper"
8171.1800,
8171.1800,"Vat Man, Handmade Paper"
8171.19,"Transferor, Handmade Paper"
8171.19,"Transferer, Hand Made Paper"
8171.19,
8171.1900,"Transferer, Hand Made Paper"
8171.1900,
8171.1900,"Transferor, Handmade Paper"
8171.2,"Tub-Sizer, Handmade Paper"
8171.2,"Tub-Sizer, H and Made Paper"
8171.2,
8171.2000,"Tub-Sizer, H and Made Paper"
8171.2000,"Tub-Sizer, Handmade Paper"
8171.2000,
8171.21,"Drier, Handmade Paper"
8171.21,"Drier, Hand Made Paper"
8171.21,
8171.2100,
8171.2100,"Drier, Handmade Paper"
8171.2100,"Drier, Hand Made Paper"
8171.22,
8171.22,"Presser, Hand Made Paper"
8171.22,"Presser, Handmade Paper"
8171.2200,"Presser, Hand Made Paper"
8171.2200,
8171.2200,"Presser, Handmade Paper"
8171.24,"Calenderman, Handmade Paper"
8171.24,
8171.2400,"Calenderman, Handmade Paper"
8171.2400,
8171.25,"Coating -Machine Operator,"
8171.25,"Coating Machine Operator, Hardboard"
8171.25,
8171.2500,"Coating -Machine Operator,"
8171.2500,"Coating Machine Operator, Hardboard"
8171.2500,
8171.99,
8171.99,"Pulp and Papermaking Plant Operators,"
8171.99,Pulp and Papermaking Plant
8171.9900,Pulp and Papermaking Plant
8171.9900,"Pulp and Papermaking Plant Operators,"
8171.9900,
8172.01,
8172.01,"Wood Sawyer, Machine, General"
8172.0100,
8172.0100,"Wood Sawyer, Machine, General"
8172.02,
8172.02,"Wood Sawyer, Edger"
8172.0200,
8172.0200,"Wood Sawyer, Edger"
8172.03,Band Saw Operator
8172.03,
8172.0300,
8172.0300,Band Saw Operator
8172.04,
8172.04,Circular Saw Operator
8172.0400,Circular Saw Operator
8172.0400,
8172.07,Veneer Cutter
8172.07,
8172.0700,Veneer Cutter
8172.0700,
8172.08,Peeling Machine Operator
8172.08,
8172.0800,
8172.0800,Peeling Machine Operator
8172.09,"Barrel -Lathe Operator, Outside (Wood"
8172.09,"Barrel -Lathe Operator, Outside"
8172.09,
8172.0900,"Barrel -Lathe Operator, Outside (Wood"
8172.0900,"Barrel -Lathe Operator, Outside"
8172.0900,
8172.1,
8172.1,Wood Chopping Machine Operator
8172.1000,Wood Chopping Machine Operator
8172.1000,
8172.11,Core Laying Machine Operator
8172.11,
8172.1100,
8172.1100,Core Laying Machine Operator
8172.12,"Core Layer, Plywood"
8172.12,
8172.1200,"Core Layer, Plywood"
8172.1200,
8172.99,Wood Processing Plant Operators
8172.99,Wood Processing Plant Operators and
8172.99,
8172.9900,Wood Processing Plant Operators and
8172.9900,
8172.9900,Wood Processing Plant Operators
8181.01,
8181.01,Blowing Machine Operator (Glass)
8181.0100,Blowing Machine Operator (Glass)
8181.0100,
8181.02,"Machine Man , Sheet Glass"
8181.02,
8181.02,"Machineman, Sheet Glass"
8181.0200,"Machine Man , Sheet Glass"
8181.0200,"Machineman, Sheet Glass"
8181.0200,
8181.03,Pressman (Glass)
8181.03,
8181.0300,
8181.0300,Pressman (Glass)
8181.04,Pressman (Ceramics)
8181.04,
8181.0400,Pressman (Ceramics)
8181.0400,
8181.05,"Extruding Press Operator, Clay"
8181.05,
8181.0500,
8181.0500,"Extruding Press Operator, Clay"
8181.06,Rollerman (Glass)
8181.06,Roller Man  (Glass)
8181.06,
8181.0600,Roller Man  (Glass)
8181.0600,Rollerman (Glass)
8181.0600,
8181.07,
8181.07,Pressman (Abrasive)
8181.0700,Pressman (Abrasive)
8181.0700,
8181.08,Tube and Rod Drawer (Glass)
8181.08,
8181.0800,
8181.0800,Tube and Rod Drawer (Glass)
8181.1,Polisher (Glass Manufacturing)
8181.1,Polisher (Glass Mfg.)
8181.1,
8181.1000,
8181.1000,Polisher (Glass Mfg.)
8181.1000,Polisher (Glass Manufacturing)
8181.11,"Modeller, Pottery and Porcelain"
8181.11,
8181.1100,
8181.1100,"Modeller, Pottery and Porcelain"
8181.12,
8181.12,"Furnace Man, Glass/Furnace Operator"
8181.12,"Furnaceman, Glass /Furnace"
8181.1200,"Furnace Man, Glass/Furnace Operator"
8181.1200,"Furnaceman, Glass /Furnace"
8181.1200,
8181.14,
8181.14,Annealer (Glass Product)
8181.1400,Annealer (Glass Product)
8181.1400,
8181.15,"Kiln Man, Pottery and Porcelain"
8181.15,"Kilnman, Pottery and Porcelain"
8181.15,
8181.1500,"Kiln Man, Pottery and Porcelain"
8181.1500,
8181.1500,"Kilnman, Pottery and Porcelain"
8181.16,"Kiln Loader, Pottery and Porcelain"
8181.16,
8181.1600,"Kiln Loader, Pottery and Porcelain"
8181.1600,
8181.17,"Kilnman, Brick and Tile"
8181.17,
8181.17,"Kiln Man, Brick and Tile"
8181.1700,
8181.1700,"Kilnman, Brick and Tile"
8181.1700,"Kiln Man, Brick and Tile"
8181.18,"Kiln Loader, Brick and Tile"
8181.18,
8181.1800,"Kiln Loader, Brick and Tile"
8181.1800,
8181.19,Bricklayer (Brick and Tile)
8181.19,Bricklayer (Brick & Tile)
8181.19,
8181.1900,Bricklayer (Brick and Tile)
8181.1900,Bricklayer (Brick & Tile)
8181.1900,
8181.2,Graduating Machine Operator (Glass)
8181.2,Graduating Machine Operator
8181.2,
8181.2000,
8181.2000,Graduating Machine Operator (Glass)
8181.2000,Graduating Machine Operator
8181.21,
8181.21,Batch Mixer (Glass)
8181.2100,
8181.2100,Batch Mixer (Glass)
8181.22,
8181.22,Abrasive Mixer
8181.2200,Abrasive Mixer
8181.2200,
8181.23,Mixing Machine Operator (Abrasive)
8181.23,
8181.23,Mixing Machine Operator
8181.2300,Mixing Machine Operator (Abrasive)
8181.2300,Mixing Machine Operator
8181.2300,
8181.24,Ball Mill Operator (Cement & Ceramics)
8181.24,
8181.24,Ball Mill Operator (Cement and
8181.2400,
8181.2400,Ball Mill Operator (Cement and
8181.2400,Ball Mill Operator (Cement & Ceramics)
8181.25,
8181.25,Pug Mill Operator (Ceramics)
8181.2500,Pug Mill Operator (Ceramics)
8181.2500,
8181.26,Shaving Machine Operator (Abrasive)
8181.26,
8181.2600,
8181.2600,Shaving Machine Operator (Abrasive)
8181.27,
8181.27,Slip Maker (Ceramics)
8181.27,Slip Maker (Cera mics)
8181.2700,Slip Maker (Ceramics)
8181.2700,Slip Maker (Cera mics)
8181.2700,
8181.28,
8181.28,Glaze Maker
8181.2800,
8181.2800,Glaze Maker
8181.29,
8181.29,Edge Operator (Abrasive)
8181.29,Edge Operator (A brasive)
8181.2900,Edge Operator (Abrasive)
8181.2900,Edge Operator (A brasive)
8181.2900,
8181.3,Wet Disk Operator (Abrasive)
8181.3,
8181.3000,
8181.3000,Wet Disk Operator (Abrasive)
8181.31,
8181.31,Burner Cement
8181.3100,Burner Cement
8181.3100,
8181.32,Clay Modeller
8181.32,
8181.3200,
8181.3200,Clay Modeller
8181.33,Fiberglass – Machine Operator
8181.33,Fibreglass -Machine Operator
8181.33,
8181.3300,
8181.3300,Fibreglass -Machine Operator
8181.3300,Fiberglass – Machine Operator
8181.34,Furnace Helper
8181.34,"Furnace Man, Bidi"
8181.3400,Furnace Helper
8181.3400,"Furnace Man, Bidi"
8181.99,Glass and Ceramics Plant
8181.99,
8181.99,"Glass and Ceramics Plant Operators, Other"
8181.9900,"Glass and Ceramics Plant Operators, Other"
8181.9900,
8181.9900,Glass and Ceramics Plant
8182.01,
8182.01,"Boiler, Tindal"
8182.0100,
8182.0100,"Boiler, Tindal"
8182.02,"Boiler, Attendant"
8182.02,
8182.0200,"Boiler, Attendant"
8182.0200,
8182.03,"Boiler, Fireman"
8182.03,
8182.0300,"Boiler, Fireman"
8182.0300,
8182.04,
8182.04,Boiler House Operatives
8182.0400,Boiler House Operatives
8182.0400,
8182.05,"Serang , Engine Room/Engine Bosun"
8182.05,
8182.05,"Serang, Engine Room /Engine Bosun"
8182.0500,
8182.0500,"Serang , Engine Room/Engine Bosun"
8182.0500,"Serang, Engine Room /Engine Bosun"
8182.06,"Tindal, Engine Room"
8182.06,
8182.0600,"Tindal, Engine Room"
8182.0600,
8182.08,"Fireman, Locomotive"
8182.08,
8182.0800,"Fireman, Locomotive"
8182.0800,
8182.99,"Ships’ Engine Room Ratings, Other"
8182.99,
8182.9900,
8182.9900,"Ships’ Engine Room Ratings, Other"
8183.01,
8183.01,"Building Insulator, Machine"
8183.0100,"Building Insulator, Machine"
8183.0100,
8189.01,"Gem Grinder, Machine"
8189.01,
8189.0100,"Gem Grinder, Machine"
8189.0100,
8189.02,
8189.02,"Gem Polisher, Machine"
8189.0200,"Gem Polisher, Machine"
8189.0200,
8189.0301,CAM Machine Operator
8189.0301,CAM M achine Operator
8189.0301,"Cameraman,"
8189.0401,Laser Sawing Machine Operator
8189.0401,Laser Supervisor
8189.0405,"Bleacher, Paper"
8189.0405,Blade  Sawyer
8189.0405,Blade Sawyer
8189.0501,Casting Machine Operator
8189.0501,Casting Machine
8189.0601,Symmetry Analyser Machine Operator
8189.0601,Synthetic Fibre
8189.0601,Symmetry Analyser Machine
8189.0701,
8189.0701,
8189.0701,Pantograph Machine Operator
8190.01,"Saw Grinder, Machine"
8190.01,
8190.0100,"Saw Grinder, Machine"
8190.0100,
8211.01,"Assembler, Workshop Machine and"
8211.01,
8211.0100,
8211.0100,"Assembler, Workshop Machine and"
8211.0101,Mechanical Sub -Assembly Technician
8211.0101,Mechanical Sub -Assembly
8211.0101,"Mechanist,"
8211.02,
8211.02,Assembler Printing Machinery
8211.0200,Assembler Printing Machinery
8211.0200,
8211.03,"Assembler, Textile Machinery"
8211.03,
8211.0300,"Assembler, Textile Machinery"
8211.0300,
8211.04,
8211.04,"Assembler, Refrigerator and Air"
8211.04,"Assembler, Refrigerator and Air -"
8211.0400,
8211.0400,"Assembler, Refrigerator and Air"
